Date,Year,Month,Week,Disease,Cases,URL,Country,Method,PopulationRaw,Population,Country.y,Incidence,config_key,iso3
2017-08-01,2017,8.0,,Pertussis,1605,https://www.cdctj.com.cn/system/2017/09/15/014010015.shtml,CN,Interpolation,1412354727.0,14123.54727,China,0.113640006247524,China,CHN
2017-09-01,2017,9.0,,Pertussis,1257,https://www.cdctj.com.cn/system/2017/10/13/014010717.shtml,CN,Interpolation,1412354727.0,14123.54727,China,0.0890003039583412,China,CHN
2017-10-01,2017,10.0,,Pertussis,869,https://www.cdctj.com.cn/system/2017/11/17/014300899.shtml,CN,Interpolation,1412354727.0,14123.54727,China,0.0615284519807466,China,CHN
2017-11-01,2017,11.0,,Pertussis,791,https://www.cdctj.com.cn/system/2017/12/14/014301710.shtml,CN,Interpolation,1412354727.0,14123.54727,China,0.0560057600883436,China,CHN
2017-12-01,2017,12.0,,Pertussis,627,https://www.cdctj.com.cn/system/2018/01/12/014302831.shtml,CN,Interpolation,1412354727.0,14123.54727,China,0.0443939463658552,China,CHN
2018-01-01,2018,1.0,,Pertussis,649,https://www.cdctj.com.cn/system/2018/02/22/014305563.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.0457361454454414,China,CHN
2018-02-01,2018,2.0,,Pertussis,743,https://www.cdctj.com.cn/system/2018/03/22/014307072.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.0523604870045655,China,CHN
2018-03-01,2018,3.0,,Pertussis,1602,https://www.cdctj.com.cn/system/2018/04/24/014309030.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.112895693379965,China,CHN
2018-04-01,2018,4.0,,Pertussis,1758,http://www.nhc.gov.cn/jkj/s3578/201805/e3e32b477f3b46948af98bce6b89dc0a.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.123889281499362,China,CHN
2018-05-01,2018,5.0,,Pertussis,1764,http://www.nhc.gov.cn/jkj/s3578/201806/8e37d0ab57fb43fb8300ac51e44ee7be.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.124312111811647,China,CHN
2018-06-01,2018,6.0,,Pertussis,1973,http://www.nhc.gov.cn/jkj/s3578/201807/2e222f8000be4f61b9f4e717af7a25d3.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.139040701022891,China,CHN
2018-07-01,2018,7.0,,Pertussis,2850,https://www.cdctj.com.cn/system/2018/08/24/014316473.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.200844398335143,China,CHN
2018-08-01,2018,8.0,,Pertussis,4134,https://www.cdctj.com.cn/system/2018/09/14/014318196.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.291330085164029,China,CHN
2018-09-01,2018,9.0,,Pertussis,2657,https://www.cdctj.com.cn/system/2018/10/19/014319865.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.187243356623325,China,CHN
2018-10-01,2018,10.0,,Pertussis,1572,https://www.cdctj.com.cn/system/2018/11/30/014322609.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.110781541818542,China,CHN
2018-11-01,2018,11.0,,Pertussis,1365,http://www.nhc.gov.cn/jkj/s3578/201812/767678cf92774424829163ad981e36ad.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.0961938960447266,China,CHN
2018-12-01,2018,12.0,,Pertussis,1399,http://www.nhc.gov.cn/jkj/s3578/201901/7ba54ed285484474a881584606aa8c94.shtml,CN,Interpolation,1419008956.0,14190.08956,China,0.0985899344810055,China,CHN
2019-01-01,2019,1.0,,Pertussis,1260,https://www.cdctj.com.cn/system/2019/02/21/014326808.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.0885129596750428,China,CHN
2019-02-01,2019,2.0,,Pertussis,1444,https://www.cdctj.com.cn/system/2019/03/28/014328451.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.101438661722827,China,CHN
2019-03-01,2019,3.0,,Pertussis,2735,https://www.cdctj.com.cn/system/2019/04/26/014329671.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.192129321199398,China,CHN
2019-04-01,2019,4.0,,Pertussis,2689,https://www.cdctj.com.cn/system/2019/05/23/014330869.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.188897895687452,China,CHN
2019-05-01,2019,5.0,,Pertussis,3129,https://www.cdctj.com.cn/system/2019/06/26/014332831.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.219807183193023,China,CHN
2019-06-01,2019,6.0,,Pertussis,3128,https://www.cdctj.com.cn/system/2019/08/02/014334748.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.219736934812328,China,CHN
2019-07-01,2019,7.0,,Pertussis,3635,http://www.nhc.gov.cn/jkj/s7929/201908/5e4ff33f01994b9d99adc0b41b1975cc.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.255352863824429,China,CHN
2019-08-01,2019,8.0,,Pertussis,4388,https://www.cdctj.com.cn/system/2019/09/27/014338944.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.308249894487371,China,CHN
2019-09-01,2019,9.0,,Pertussis,3319,https://www.cdctj.com.cn/system/2019/11/21/030001494.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.233154375524974,China,CHN
2019-10-01,2019,10.0,,Pertussis,1933,https://www.cdctj.com.cn/system/2019/11/21/030001497.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.135790119882427,China,CHN
2019-11-01,2019,11.0,,Pertussis,1653,https://www.cdctj.com.cn/system/2020/01/09/030006478.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.116120573287973,China,CHN
2019-12-01,2019,12.0,,Pertussis,1414,https://www.cdctj.com.cn/system/2020/02/17/030010193.shtml,CN,Interpolation,1423520357.5,14235.203575,China,0.0993312103019925,China,CHN
2020-01-01,2020,1.0,,Pertussis,1141,https://www.cdctj.com.cn/system/2020/03/03/030012762.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0800080727233805,China,CHN
2020-02-01,2020,2.0,,Pertussis,738,https://www.cdctj.com.cn/system/2020/04/05/030017114.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0517493055826948,China,CHN
2020-03-01,2020,3.0,,Pertussis,874,https://www.cdctj.com.cn/system/2020/04/29/030020056.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0612857629800478,China,CHN
2020-04-01,2020,4.0,,Pertussis,479,https://www.cdctj.com.cn/system/2020/07/01/030025879.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0335879639215594,China,CHN
2020-05-01,2020,5.0,,Pertussis,277,https://www.cdctj.com.cn/system/2020/07/01/030025899.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0194235198460792,China,CHN
2020-06-01,2020,6.0,,Pertussis,159,https://www.cdctj.com.cn/system/2020/07/31/030028318.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.01114924063367,China,CHN
2020-07-01,2020,7.0,,Pertussis,142,https://www.cdctj.com.cn/system/2020/09/03/030030950.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0099571834590009,China,CHN
2020-08-01,2020,8.0,,Pertussis,142,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208,CN,Interpolation,1426106093.0,14261.06093,China,0.0099571834590009,China,CHN
2020-09-01,2020,9.0,,Pertussis,201,https://www.cdctj.com.cn/system/2020/10/27/030035514.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0140943230652055,China,CHN
2020-10-01,2020,10.0,,Pertussis,267,https://www.cdctj.com.cn/system/2020/12/01/030039806.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0187223097433327,China,CHN
2020-11-01,2020,11.0,,Pertussis,291,https://www.cdctj.com.cn/system/2021/01/07/030042673.shtml,CN,Interpolation,1426106093.0,14261.06093,China,0.0204052139899244,China,CHN
2020-12-01,2020,12.0,,Pertussis,294,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.025,CN,Interpolation,1426106093.0,14261.06093,China,0.0206155770207483,China,CHN
2021-01-01,2021,1.0,,Pertussis,205,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.059,CN,Projection,1426437267.0,14264.37267,China,0.0143714697268913,China,CHN
2021-02-01,2021,2.0,,Pertussis,115,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.082,CN,Projection,1426437267.0,14264.37267,China,0.0080620439931341,China,CHN
2021-03-01,2021,3.0,,Pertussis,220,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.108,CN,Projection,1426437267.0,14264.37267,China,0.0154230406825174,China,CHN
2021-04-01,2021,4.0,,Pertussis,308,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.119,CN,Projection,1426437267.0,14264.37267,China,0.0215922569555244,China,CHN
2021-05-01,2021,5.0,,Pertussis,427,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,CN,Projection,1426437267.0,14264.37267,China,0.0299347198701589,China,CHN
2021-06-01,2021,6.0,,Pertussis,519,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,CN,Projection,1426437267.0,14264.37267,China,0.0363843550646662,China,CHN
2021-07-01,2021,7.0,,Pertussis,820,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186,CN,Projection,1426437267.0,14264.37267,China,0.057485878907565,China,CHN
2021-08-01,2021,8.0,,Pertussis,1227,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,CN,Projection,1426437267.0,14264.37267,China,0.0860185041702223,China,CHN
2021-09-01,2021,9.0,,Pertussis,1094,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.240,CN,Projection,1426437267.0,14264.37267,China,0.0766945750303367,China,CHN
2021-10-01,2021,10.0,,Pertussis,825,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.257,CN,Projection,1426437267.0,14264.37267,China,0.0578364025594404,China,CHN
2021-11-01,2021,11.0,,Pertussis,1148,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.002,CN,Projection,1426437267.0,14264.37267,China,0.080480230470591,China,CHN
2021-12-01,2021,12.0,,Pertussis,2254,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.016,CN,Projection,1426437267.0,14264.37267,China,0.158016062265429,China,CHN
2022-01-01,2022,1.0,,Pertussis,2354,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,CN,Projection,1425179569.0,14251.79569,China,0.165172168560606,China,CHN
2022-02-01,2022,2.0,,Pertussis,2576,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,CN,Projection,1425179569.0,14251.79569,China,0.180749153021292,China,CHN
2022-03-01,2022,3.0,,Pertussis,3747,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.082,CN,Projection,1425179569.0,14251.79569,China,0.262914237721577,China,CHN
2022-04-01,2022,4.0,,Pertussis,3415,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103,CN,Projection,1425179569.0,14251.79569,China,0.239618927627217,China,CHN
2022-05-01,2022,5.0,,Pertussis,3991,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127,CN,Projection,1425179569.0,14251.79569,China,0.280034887308997,China,CHN
2022-06-01,2022,6.0,,Pertussis,4213,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157,CN,Projection,1425179569.0,14251.79569,China,0.295611871769683,China,CHN
2022-07-01,2022,7.0,,Pertussis,4234,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158,CN,Projection,1425179569.0,14251.79569,China,0.297085370299748,China,CHN
2022-08-01,2022,8.0,,Pertussis,5355,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.183,CN,Projection,1425179569.0,14251.79569,China,0.375742125166545,China,CHN
2022-09-01,2022,9.0,,Pertussis,3849,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,CN,Projection,1425179569.0,14251.79569,China,0.270071230581892,China,CHN
2022-10-01,2022,10.0,,Pertussis,2594,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.220,CN,Projection,1425179569.0,14251.79569,China,0.182012151761348,China,CHN
2022-11-01,2022,11.0,,Pertussis,2160,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.234,CN,Projection,1425179569.0,14251.79569,China,0.151559848806673,China,CHN
2022-12-01,2022,12.0,,Pertussis,1293,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.059,CN,Projection,1425179569.0,14251.79569,China,0.0907254094939948,China,CHN
2023-01-01,2023,1.0,,Pertussis,883,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.060,CN,Projection,1422584932.5,14225.849325,China,0.0620701077192099,China,CHN
2023-02-01,2023,2.0,,Pertussis,538,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.061,CN,Projection,1422584932.5,14225.849325,China,0.0378184801278992,China,CHN
2023-03-01,2023,3.0,,Pertussis,821,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,CN,Projection,1422584932.5,14225.849325,China,0.0577118442100468,China,CHN
2023-04-01,2023,4.0,,Pertussis,1074,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.099,CN,Projection,1422584932.5,14225.849325,China,0.0754963711103414,China,CHN
2023-05-01,2023,5.0,,Pertussis,1334,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.127,CN,Projection,1422584932.5,14225.849325,China,0.0937729600197351,China,CHN
2023-06-01,2023,6.0,,Pertussis,1512,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.130,CN,Projection,1422584932.5,14225.849325,China,0.106285393965397,China,CHN
2023-07-01,2023,7.0,,Pertussis,2767,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.150,CN,Projection,1422584932.5,14225.849325,China,0.194505082739585,China,CHN
2023-08-01,2023,8.0,,Pertussis,4793,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.179,CN,Projection,1422584932.5,14225.849325,China,0.336921887087399,China,CHN
2023-09-01,2023,9.0,,Pertussis,4517,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.192,CN,Projection,1422584932.5,14225.849325,China,0.31752058501435,China,CHN
2023-10-01,2023,10.0,,Pertussis,4430,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.213,CN,Projection,1422584932.5,14225.849325,China,0.311404957186976,China,CHN
2023-11-01,2023,11.0,,Pertussis,6410,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1739453479981600768.html,CN,Projection,1422584932.5,14225.849325,China,0.450588211189282,China,CHN
2023-12-01,2023,12.0,,Pertussis,9126,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1746766719346462720.html,CN,Projection,1422584932.5,14225.849325,China,0.641508270719717,China,CHN
2024-01-01,2024,1.0,,Pertussis,15275,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1770302255702646784.html,CN,Projection,1419321277.5,14193.212775,China,1.07621862943572,China,CHN
2024-02-01,2024,2.0,,Pertussis,17105,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1769982157846650880.html,CN,Projection,1419321277.5,14193.212775,China,1.20515349633374,China,CHN
2024-03-01,2024,3.0,,Pertussis,27078,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1782571426407886848.html,CN,Projection,1419321277.5,14193.212775,China,1.90781329282228,China,CHN
2024-04-01,2024,4.0,,Pertussis,91272,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1792834031219224576.html,CN,Projection,1419321277.5,14193.212775,China,6.43067932869766,China,CHN
2024-05-01,2024,5.0,,Pertussis,97669,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1806581689096187904.html,CN,Projection,1419321277.5,14193.212775,China,6.88138771314939,China,CHN
2024-06-01,2024,6.0,,Pertussis,85817,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1817735919697768448.html,CN,Projection,1419321277.5,14193.212775,China,6.04634069540326,China,CHN
2024-07-01,2024,7.0,,Pertussis,74964,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1828699266119217152.html,CN,Projection,1419321277.5,14193.212775,China,5.2816794328654,China,CHN
2024-08-01,2024,8.0,,Pertussis,43216,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1834433420274282496.html,CN,Projection,1419321277.5,14193.212775,China,3.04483563271319,China,CHN
2024-09-01,2024,9.0,,Pertussis,17316,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1848255166500679680.html,CN,Projection,1419321277.5,14193.212775,China,1.2200197569433,China,CHN
2024-10-01,2024,10.0,,Pertussis,10118,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1859039988831596544.html,CN,Projection,1419321277.5,14193.212775,China,0.712875947144391,China,CHN
2024-11-01,2024,11.0,,Pertussis,7829,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1868944491533684736.html,CN,Projection,1419321277.5,14193.212775,China,0.551601679204728,China,CHN
2024-12-01,2024,12.0,,Pertussis,6662,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1879707944644890624.html,CN,Projection,1419321277.5,14193.212775,China,0.469379280477954,China,CHN
2025-01-01,2025,1.0,,Pertussis,5611,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1890318316888248320.html,CN,Projection,1416096094.0,14160.96094,China,0.396230172780916,China,CHN
2025-02-01,2025,2.0,,Pertussis,4298,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1904362252617027584.html,CN,Projection,1416096094.0,14160.96094,China,0.303510476316588,China,CHN
2025-03-01,2025,3.0,,Pertussis,4186,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1914222311882788864.html,CN,Projection,1416096094.0,14160.96094,China,0.295601408529837,China,CHN
2025-04-01,2025,4.0,,Pertussis,4506,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1925457919569465344.html,CN,Projection,1416096094.0,14160.96094,China,0.318198745063412,China,CHN
2025-05-01,2025,5.0,,Pertussis,4260,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1930458943493410816.html,CN,Projection,1416096094.0,14160.96094,China,0.300827042603226,China,CHN
2025-06-01,2025,6.0,,Pertussis,3590,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1941024811541499904.html,CN,Projection,1416096094.0,14160.96094,China,0.253513869236052,China,CHN
2025-07-01,2025,7.0,,Pertussis,2974,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,CN,Projection,1416096094.0,14160.96094,China,0.210013996408919,China,CHN
2025-08-01,2025,8.0,,Pertussis,1774,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1963855822880935936.html,CN,Projection,1416096094.0,14160.96094,China,0.12527398440801,China,CHN
2025-09-01,2025,9.0,,Pertussis,1028,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1976561324014342144.html,CN,Projection,1416096094.0,14160.96094,China,0.0725939436141118,China,CHN
2014-12-29,2015,,1.0,pertussis,54,https://assets.publishing.service.gov.uk/media/5a815019e5274a2e87dbcf0f/WN1505.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.082591400002233,United_Kingdom,GBR
2015-01-05,2015,,2.0,pertussis,44,https://assets.publishing.service.gov.uk/media/5a815019e5274a2e87dbcf0f/WN1505.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.0672966962981158,United_Kingdom,GBR
2015-01-12,2015,,3.0,pertussis,49,https://assets.publishing.service.gov.uk/media/5a815019e5274a2e87dbcf0f/WN1505.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.0749440481501744,United_Kingdom,GBR
2015-01-19,2015,,4.0,pertussis,41,https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.0627082851868806,United_Kingdom,GBR
2015-01-26,2015,,5.0,pertussis,59,https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.0902387518542916,United_Kingdom,GBR
2015-02-02,2015,,6.0,pertussis,50,https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.0764735185205861,United_Kingdom,GBR
2015-02-09,2015,,7.0,pertussis,47,https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.071885107409351,United_Kingdom,GBR
2015-02-16,2015,,8.0,pertussis,56,https://assets.publishing.service.gov.uk/media/5a819ed5ed915d74e62333e7/WN1509.pdf,GB,Interpolation,65382110.0,653.8211,United Kingdom,0.0856503407430565,United_Kingdom,GBR
